id,programaAdmicion,edadIngreso,graduado,retiradoPorBajoRendimiento,totalBajosRendimientos,ciudad,sexo,condicionEx,jornada,CantidadSemestres,proSemestral,ingenieria,ciencias,otrasMaterias,creditosAprobados,creditosReprobados,materiasCanceladas,materiasHabilitadas,BajoRendimiento
58843,0,21,1,NO,1.0,0,M,0,NOC,11,3.48,3.6031250000000004,3.0,0.0,0.6481481481481481,0.1111111111111111,0.23529411764705882,0.0,1
58970,0,17,0,NO,0.0,1,M,1,DIU,3,4.07,4.074999999999999,3.8099999999999996,4.271428571428571,1.0,0.0,0.0,0.0,0
59007,0,17,1,NO,0.0,0,F,0,DIU,6,4.383333333333334,4.547826086956522,4.007999999999999,4.464285714285714,0.9557522123893806,0.0,0.058823529411764705,0.0,0
59028,1,17,1,NO,0.0,0,F,0,DIU,13,3.5157142857142856,3.533333333333333,3.2750000000000004,3.9,0.7739130434782608,0.05217391304347826,0.10256410256410256,0.0,0
59073,0,17,0,NO,0.0,0,M,0,DIU,1,2.87,2.625,0.0,3.1999999999999997,0.5714285714285714,0.42857142857142855,0.0,0.0,0
59124,0,20,1,NO,0.0,0,M,0,DIU,6,4.1659999999999995,4.235087719298246,3.7960000000000003,4.4,1.0,0.0,0.0,0.0,0
59127,0,18,0,SI,1.0,0,M,0,NOC,1,2.42,2.775,1.2,3.1,0.4666666666666667,0.5333333333333333,0.0,0.0,1
59172,1,16,0,NO,0.0,0,M,0,DIU,4,4.1025,4.2705882352941185,3.8391304347826094,4.08,0.9871794871794872,0.0,0.038461538461538464,0.0,0
59246,0,23,0,NO,2.0,0,M,0,NOC,8,2.655,3.1914285714285713,1.9200000000000002,2.8636363636363638,0.7540983606557377,0.2459016393442623,0.0,0.1,1
59249,0,20,0,NO,1.0,0,M,0,NOC,2,3.23,2.175,2.3,2.5875000000000004,0.21428571428571427,0.25,0.4444444444444444,0.0,1
59271,1,21,0,NO,1.0,0,M,0,DIU,6,3.0,3.4733333333333336,3.1999999999999997,3.3000000000000003,0.6705882352941176,0.10588235294117647,0.2,0.0,1
59293,0,25,0,NO,3.0,0,M,0,NOC,4,3.115,2.902127659574468,0.0,4.5,0.48484848484848486,0.2727272727272727,0.25,0.0,1
59295,0,22,1,NO,1.0,0,M,0,NOC,8,3.385,3.286170212765957,3.4899999999999998,3.7058823529411766,0.7857142857142857,0.1746031746031746,0.05128205128205128,0.0,1
59297,0,17,0,NO,2.0,0,M,0,NOC,3,3.0324999999999998,2.725,2.3899999999999997,3.433333333333333,0.5428571428571428,0.45714285714285713,0.0,0.08333333333333333,1
59330,0,23,0,NO,1.0,0,F,0,NOC,1,2.4,3.1,1.8125,3.5,0.38461538461538464,0.6153846153846154,0.0,0.0,1
59351,0,18,0,NO,1.0,0,F,0,NOC,2,2.9749999999999996,3.25,2.0,3.2399999999999998,0.35714285714285715,0.39285714285714285,0.2222222222222222,0.0,1
59352,1,17,0,NO,1.0,0,M,0,DIU,2,2.533333333333333,3.075,2.25,3.090909090909091,0.37777777777777777,0.3333333333333333,0.2857142857142857,0.07142857142857142,1
59426,0,18,0,NO,2.0,0,M,0,NOC,10,3.2399999999999998,3.099999999999999,3.0,3.3,0.46153846153846156,0.1346153846153846,0.375,0.0,1
59432,0,31,0,SI,3.0,0,M,0,NOC,1,3.13,3.4499999999999997,0.0,2.5,0.15789473684210525,0.3157894736842105,0.5714285714285714,0.0,1
59441,0,17,0,NO,1.0,0,M,0,NOC,4,2.8533333333333335,2.538888888888889,1.1,3.16,0.3380281690140845,0.2535211267605634,0.36363636363636365,0.045454545454545456,1
59502,0,17,1,NO,0.0,0,M,0,NOC,11,3.95,3.957142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0
59593,0,19,0,NO,0.0,1,F,0,DIU,2,2.95,4.15,2.7153846153846155,0.0,0.5652173913043478,0.17391304347826086,0.2222222222222222,0.1111111111111111,0
59646,0,17,1,NO,0.0,0,F,0,DIU,7,3.704285714285714,3.9714285714285724,3.472,3.929411764705882,0.8389830508474576,0.05084745762711865,0.10256410256410256,0.07692307692307693,0
59650,0,17,1,NO,1.0,0,F,0,NOC,8,4.04,4.003846153846154,0.0,4.4,1.0,0.0,0.0,0.0,1
59679,1,16,1,NO,0.0,0,F,0,DIU,12,4.319999999999999,4.336842105263158,3.45,0.0,0.9538461538461539,0.0,0.045454545454545456,0.0,0
59842,1,17,0,NO,0.0,0,M,0,DIU,2,3.9299999999999997,4.050000000000001,3.3,3.9454545454545458,0.918918918918919,0.0,0.08333333333333333,0.0,0
59872,1,19,0,NO,1.0,0,M,0,DIU,3,2.9499999999999997,2.975,1.94,3.727272727272727,0.3333333333333333,0.2833333333333333,0.3684210526315789,0.0,1
59873,1,16,0,NO,0.0,1,M,0,DIU,2,3.695,3.85,3.45,3.627272727272727,0.696969696969697,0.12121212121212122,0.18181818181818182,0.0,0
59918,0,18,1,NO,0.0,0,F,0,NOC,7,4.286666666666666,4.329411764705882,0.0,4.300000000000001,1.0,0.0,0.0,0.0,0
59966,0,17,1,NO,0.0,0,M,0,NOC,11,4.36,4.359322033898304,4.320833333333334,3.8199999999999994,0.8716577540106952,0.0,0.11475409836065574,0.0,0
59974,1,16,0,NO,1.0,0,M,0,DIU,2,3.245,3.425,2.62,3.8125,0.55,0.3,0.15384615384615385,0.0,1
59977,0,19,1,NO,0.0,0,F,0,NOC,9,3.5388888888888896,4.054237288135594,3.075,4.264285714285714,0.7441860465116279,0.12403100775193798,0.13636363636363635,0.045454545454545456,0
59992,0,17,0,NO,3.0,0,M,0,DIU,2,2.165,2.270588235294118,2.0,1.9333333333333331,0.1891891891891892,0.6216216216216216,0.16666666666666666,0.0,1
60004,1,18,0,NO,0.0,0,M,0,DIU,2,3.19,3.033333333333333,3.3,3.409090909090909,0.5652173913043478,0.17391304347826086,0.26666666666666666,0.06666666666666667,0
60059,0,17,0,NO,0.0,0,M,0,NOC,6,3.448333333333334,3.626415094339623,2.590909090909091,3.2857142857142856,0.68,0.07,0.25806451612903225,0.0,0
60096,1,18,0,SI,1.0,0,M,0,DIU,1,0.72,0.875,0.0,1.0,0.0,1.0,0.0,0.0,1
60251,1,18,1,NO,0.0,0,M,0,DIU,11,4.294615384615385,4.522314049586777,3.792857142857143,4.211538461538462,0.845,0.035,0.12307692307692308,0.0,0
60271,0,24,1,NO,0.0,0,M,0,NOC,1,4.08,4.0875,0.0,0.0,0.38095238095238093,0.0,0.5714285714285714,0.0,0
60294,0,17,0,NO,0.0,1,M,0,DIU,3,3.4575,3.668421052631579,2.8099999999999996,4.0636363636363635,0.8333333333333334,0.08333333333333333,0.0625,0.0625,0
60369,0,23,1,NO,2.0,1,M,0,DIU,2,3.7199999999999998,3.711111111111111,0.0,3.7000000000000006,0.4117647058823529,0.0,0.5333333333333333,0.0,1
60417,0,17,0,NO,0.0,0,F,0,NOC,6,3.7642857142857147,4.2372093023255815,3.4214285714285713,4.25,0.7452830188679245,0.05660377358490566,0.19444444444444445,0.08333333333333333,0
60428,0,22,1,NO,2.0,0,M,0,DIU,4,3.74,3.7115384615384617,0.0,3.4,0.5178571428571429,0.0,0.47368421052631576,0.0,1
60441,0,17,0,NO,0.0,0,M,0,NOC,2,3.8499999999999996,4.012499999999999,3.8714285714285714,3.525,1.0,0.0,0.0,0.0,0
60447,1,18,1,NO,3.0,1,M,0,DIU,13,3.316363636363636,3.479844961240311,3.2928571428571436,4.1,0.7852760736196319,0.15950920245398773,0.05660377358490566,0.0,1
60478,0,16,0,NO,1.0,0,F,0,NOC,1,1.73,1.0,1.4499999999999997,3.0,0.23076923076923078,0.7692307692307693,0.0,0.0,1
60491,0,19,0,NO,0.0,1,M,0,DIU,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
60559,0,20,1,NO,0.0,0,F,0,DIU,6,4.525,4.534545454545454,4.508,4.464285714285714,0.94,0.0,0.06060606060606061,0.0,0
60589,0,19,1,NO,0.0,0,F,0,NOC,7,4.394285714285714,4.657971014492754,4.087999999999999,4.0285714285714285,1.0,0.0,0.0,0.0,0
60606,0,22,0,NO,0.0,0,F,0,NOC,3,3.62,3.584615384615385,4.2,0.0,0.7777777777777778,0.0,0.16666666666666666,0.0,0
60631,1,18,0,NO,1.0,0,M,0,DIU,2,3.075,2.414285714285714,2.3600000000000003,4.0,0.4,0.2857142857142857,0.2857142857142857,0.07142857142857142,1
60632,0,21,0,NO,1.0,0,M,0,NOC,2,2.045,1.7333333333333334,1.0,2.833333333333334,0.42105263157894735,0.5789473684210527,0.0,0.0,1
60658,0,17,0,NO,2.0,0,F,0,DIU,3,2.626666666666667,2.348148148148148,1.2,3.494117647058824,0.3888888888888889,0.5,0.11764705882352941,0.0,1
60662,1,18,0,NO,0.0,0,M,0,DIU,3,3.5,3.7595238095238095,2.6736842105263157,4.220000000000001,0.6666666666666666,0.03333333333333333,0.2857142857142857,0.07142857142857142,0
60663,1,18,0,SI,1.0,0,M,0,DIU,1,1.13,1.25,1.0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,1
60673,0,17,0,NO,0.0,0,M,0,NOC,1,4.08,4.2250000000000005,3.8,4.1,0.8333333333333334,0.0,0.16666666666666666,0.0,0
60698,1,16,0,NO,3.0,0,M,0,DIU,6,3.0833333333333335,3.0689655172413794,2.6,3.5,0.4807692307692308,0.25,0.25,0.0,1
60724,0,17,0,NO,1.0,1,M,0,DIU,5,2.976,3.2212121212121216,2.2600000000000002,3.35,0.5308641975308642,0.1728395061728395,0.28,0.0,1
60725,0,20,0,NO,0.0,0,M,0,DIU,1,3.88,3.55,0.0,4.050000000000001,1.0,0.0,0.0,0.0,0
60746,0,17,0,NO,0.0,0,F,0,NOC,1,2.675,3.275,1.8499999999999999,3.85,0.6363636363636364,0.36363636363636365,0.0,0.0,0
60749,1,17,0,NO,0.0,0,F,0,DIU,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
60752,1,17,0,NO,2.0,0,M,0,DIU,3,2.0033333333333334,2.12,1.0,2.39375,0.25,0.5833333333333334,0.13333333333333333,0.0,1
60756,0,20,0,NO,0.0,0,M,0,DIU,1,3.36,3.9,1.0,3.0,0.5555555555555556,0.0,0.3333333333333333,0.0,0
60920,1,16,1,NO,0.0,0,M,0,DIU,12,4.45,4.416666666666667,0.0,4.5,0.8421052631578947,0.0,0.16666666666666666,0.0,0
60927,0,17,0,NO,1.0,0,M,0,NOC,4,3.526,3.6875,3.1411764705882357,4.127272727272726,0.8035714285714286,0.19642857142857142,0.0,0.05555555555555555,1
60965,1,17,0,SI,1.0,0,M,0,DIU,1,0.42,0.25,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1
60987,1,21,1,NO,0.0,1,M,0,DIU,6,4.085,4.43404255319149,3.1999999999999993,3.9,0.7010309278350515,0.030927835051546393,0.21875,0.0,0
61012,0,19,1,NO,0.0,0,M,0,NOC,9,3.2942857142857145,3.334426229508197,2.5384615384615383,4.000000000000001,0.78125,0.10416666666666667,0.12903225806451613,0.03225806451612903,0
61023,1,17,1,NO,0.0,0,M,0,DIU,11,4.172499999999999,4.1380952380952385,4.050000000000001,0.0,0.746031746031746,0.0,0.2608695652173913,0.0,0
61032,0,17,0,NO,1.0,0,M,0,NOC,4,3.386,3.5727272727272736,2.9071428571428575,3.65,0.8405797101449275,0.11594202898550725,0.047619047619047616,0.0,1
61059,1,45,0,NO,0.0,1,M,0,DIU,3,3.7100000000000004,3.630769230769231,4.4,0.0,0.6444444444444445,0.0,0.38461538461538464,0.0,0
61202,1,21,0,NO,0.0,0,M,0,DIU,3,3.3225,3.425925925925926,2.669230769230769,3.1142857142857148,0.7192982456140351,0.10526315789473684,0.16666666666666666,0.05555555555555555,0
61222,1,22,0,NO,3.0,0,M,0,DIU,3,1.9299999999999997,1.4166666666666667,1.94,3.857142857142857,0.45614035087719296,0.38596491228070173,0.16666666666666666,0.0,1
61224,1,16,0,NO,3.0,0,M,0,DIU,5,3.1475,3.36,2.466666666666667,3.3666666666666663,0.4909090909090909,0.34545454545454546,0.16666666666666666,0.05555555555555555,1
61254,0,18,0,NO,0.0,0,M,0,NOC,4,4.69,2.6437500000000003,4.239999999999999,3.2875,0.6428571428571429,0.0,0.35,0.0,0
61256,1,16,0,NO,0.0,1,M,0,DIU,3,3.4333333333333336,3.3699999999999997,2.5615384615384613,3.8705882352941177,0.6666666666666666,0.05,0.2631578947368421,0.0,0
61309,0,37,0,NO,2.0,0,M,0,NOC,5,3.3839999999999995,3.188888888888889,2.523076923076923,4.484615384615385,0.6607142857142857,0.2857142857142857,0.05263157894736842,0.05263157894736842,1
61450,0,23,0,NO,0.0,0,M,0,NOC,6,3.626,3.8666666666666663,3.188888888888889,3.778571428571429,0.7638888888888888,0.05555555555555555,0.17391304347826086,0.0,0
61622,0,20,0,NO,3.0,0,M,0,DIU,1,2.37,4.15,1.823076923076923,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,1
61651,0,18,0,NO,0.0,0,M,0,DIU,3,3.683333333333333,4.214285714285714,3.5107142857142857,3.8909090909090907,0.9090909090909091,0.05454545454545454,0.05,0.1,0
61674,0,17,1,NO,0.0,0,F,0,DIU,6,4.148,4.252631578947367,3.7239999999999998,4.176470588235294,0.9611650485436893,0.0,0.029411764705882353,0.029411764705882353,0
61694,0,17,0,NO,2.0,0,M,0,DIU,4,2.675,2.132258064516129,2.5,3.62,0.4,0.32,0.2608695652173913,0.043478260869565216,1
61719,0,18,0,SI,1.0,1,F,0,NOC,1,1.52,1.35,0.0,2.0,0.0,0.5789473684210527,0.3333333333333333,0.0,1
61727,1,16,0,NO,2.0,0,M,0,DIU,9,3.4225000000000008,3.4269230769230767,2.573076923076923,4.014999999999999,0.7289156626506024,0.23493975903614459,0.037037037037037035,0.05555555555555555,1
61778,0,18,0,NO,0.0,0,M,0,NOC,8,3.48125,3.8702702702702707,2.8394736842105264,4.2176470588235295,0.7596153846153846,0.125,0.11428571428571428,0.02857142857142857,0
61863,1,18,1,NO,1.0,0,M,0,DIU,14,3.724285714285714,3.9,3.115,0.0,0.8369565217391305,0.06521739130434782,0.09375,0.0,1
61887,1,15,0,NO,2.0,1,M,0,DIU,3,2.8825000000000003,3.230769230769231,1.6333333333333335,3.7357142857142853,0.5483870967741935,0.2903225806451613,0.15789473684210525,0.0,1
61974,0,17,1,NO,0.0,0,M,0,NOC,7,4.211428571428572,4.122222222222223,4.507142857142857,4.357142857142857,1.0,0.0,0.0,0.0,0
62003,0,18,0,NO,3.0,1,M,0,NOC,1,1.66,1.4,2.1,1.8,0.0,1.0,0.0,0.0,1
62051,0,20,1,NO,0.0,0,M,0,DIU,6,4.5183333333333335,4.485964912280702,4.488,4.735294117647059,0.9339622641509434,0.0,0.05714285714285714,0.0,0
62093,0,19,1,NO,0.0,0,F,0,DIU,6,4.073333333333333,4.1035087719298255,3.883999999999999,4.341176470588235,0.8839285714285714,0.0,0.10810810810810811,0.0,0
62096,0,17,0,NO,0.0,0,M,0,DIU,3,3.7900000000000005,3.9499999999999993,3.457142857142857,3.909090909090909,0.6417910447761194,0.04477611940298507,0.2857142857142857,0.047619047619047616,0
62153,0,17,0,NO,0.0,0,M,0,DIU,3,4.083333333333333,4.377777777777777,3.852,4.118181818181818,0.8947368421052632,0.05263157894736842,0.05,0.0,0
62315,1,17,0,NO,1.0,0,F,0,DIU,4,3.5675,3.6387096774193552,3.126315789473684,3.91,0.75,0.125,0.12,0.04,1
62367,0,17,0,NO,1.0,0,F,0,DIU,4,3.2300000000000004,4.078571428571428,2.7625,3.9625,0.5507246376811594,0.2318840579710145,0.20833333333333334,0.08333333333333333,1
62372,0,18,1,NO,0.0,1,M,0,DIU,6,3.4650000000000003,3.3439393939393938,3.3000000000000003,4.178571428571429,0.9680851063829787,0.031914893617021274,0.0,0.0,0
62417,1,16,0,NO,0.0,1,M,0,DIU,6,3.6266666666666665,3.7205882352941178,3.2375000000000007,3.839999999999999,0.9391304347826087,0.034782608695652174,0.02702702702702703,0.02702702702702703,0
62453,0,17,0,NO,0.0,0,M,0,NOC,6,3.858333333333333,4.01304347826087,3.608,3.8357142857142854,0.9659090909090909,0.0,0.03333333333333333,0.0,0
62474,0,23,0,NO,0.0,1,F,0,NOC,1,3.32,4.4,2.95,3.6,0.7692307692307693,0.23076923076923078,0.0,0.0,0
62508,0,18,0,NO,2.0,0,M,0,NOC,5,2.2533333333333334,2.2,2.0615384615384613,2.775,0.34285714285714286,0.37142857142857144,0.2727272727272727,0.0,1
62512,0,23,0,NO,2.0,0,F,0,NOC,2,3.665,4.5,3.5500000000000003,3.4,0.3611111111111111,0.0,0.6923076923076923,0.0,1
62582,0,19,0,NO,1.0,0,F,0,DIU,4,2.9033333333333338,3.435714285714286,2.2875,3.8,0.35802469135802467,0.2345679012345679,0.39285714285714285,0.0,1
62583,0,17,0,NO,0.0,0,M,1,DIU,1,3.92,4.3,0.0,3.7375,1.0,0.0,0.0,0.0,0
62634,1,16,0,NO,2.0,0,M,0,DIU,7,3.002857142857143,2.7660714285714283,2.4545454545454546,3.425,0.5172413793103449,0.25862068965517243,0.2222222222222222,0.027777777777777776,1
62700,0,17,0,NO,0.0,0,M,0,NOC,2,3.2649999999999997,2.5777777777777775,0.0,3.433333333333333,0.5454545454545454,0.13636363636363635,0.25,0.125,0
62780,0,18,0,NO,0.0,0,F,0,NOC,2,3.84,4.15,3.789473684210526,3.7999999999999994,0.9629629629629629,0.0,0.09090909090909091,0.0,0
62817,1,16,0,NO,0.0,0,F,0,DIU,1,2.86,2.925,1.4,3.75,0.5555555555555556,0.4444444444444444,0.0,0.0,0
63021,1,16,0,NO,0.0,0,M,0,DIU,2,3.41,2.8000000000000003,2.9899999999999998,2.875,0.5588235294117647,0.4411764705882353,0.0,0.09090909090909091,0
63085,0,17,0,NO,0.0,0,M,0,NOC,4,4.067500000000001,3.962962962962963,3.8214285714285716,4.533333333333333,1.0,0.0,0.0,0.0,0
63099,0,18,0,SI,2.0,0,M,0,NOC,3,0.42,1.0,0.0,0.0,0.0,0.7,0.3333333333333333,0.0,1
63135,0,20,0,NO,2.0,0,F,0,NOC,3,2.36,1.9473684210526316,1.7,3.227272727272727,0.1643835616438356,0.3013698630136986,0.5,0.0,1
63169,1,22,0,SI,1.0,0,F,0,DIU,1,1.57,1.25,1.0,2.4,0.0,1.0,0.0,0.0,1
63189,0,19,1,NO,0.0,0,M,0,NOC,9,4.023333333333333,3.9485714285714284,4.5,4.3,0.803921568627451,0.0,0.1875,0.0,0
63275,1,22,0,NO,2.0,0,M,0,DIU,6,3.3642857142857143,3.5563636363636366,2.2086956521739127,3.792857142857143,0.6396396396396397,0.22522522522522523,0.14705882352941177,0.058823529411764705,1
63292,0,18,0,NO,1.0,0,M,0,NOC,3,3.115,2.1636363636363636,2.463636363636364,4.466666666666667,0.5483870967741935,0.45161290322580644,0.0,0.0,1
63377,0,17,0,NO,0.0,1,F,0,DIU,2,3.58,3.1500000000000004,0.0,3.966666666666667,0.38235294117647056,0.11764705882352941,0.45454545454545453,0.0,0
63453,0,25,0,NO,1.0,1,F,0,DIU,3,3.1550000000000002,4.449999999999999,2.78125,1.3636363636363635,0.3953488372093023,0.11627906976744186,0.4375,0.0,1
63471,1,17,0,NO,0.0,0,M,0,DIU,4,3.19,3.212903225806452,2.8375000000000004,3.675,0.6385542168674698,0.1566265060240964,0.19230769230769232,0.07692307692307693,0
63473,1,17,0,NO,0.0,1,M,0,DIU,2,3.785,3.725,3.9099999999999993,3.2545454545454544,0.918918918918919,0.0,0.08333333333333333,0.0,0
63573,1,19,0,NO,0.0,0,M,0,DIU,2,3.21,2.966666666666667,3.3,3.3909090909090907,0.7837837837837838,0.10810810810810811,0.08333333333333333,0.0,0
63648,1,27,0,NO,1.0,1,M,0,DIU,4,2.952,3.0333333333333337,3.8,0.0,0.4605263157894737,0.11842105263157894,0.38461538461538464,0.0,1
63670,0,21,0,SI,1.0,0,F,0,NOC,1,0.53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
63851,0,17,0,NO,1.0,0,M,0,NOC,3,2.5166666666666666,2.8166666666666664,2.0,3.1545454545454548,0.6666666666666666,0.3333333333333333,0.0,0.0,1
63854,0,20,0,NO,0.0,0,F,0,DIU,3,3.2133333333333334,3.3642857142857143,3.0,3.5500000000000003,0.5769230769230769,0.057692307692307696,0.3125,0.0625,0
63866,0,17,0,SI,2.0,0,M,0,DIU,1,2.01,2.5,1.7076923076923076,2.5,0.23809523809523808,0.7142857142857143,0.1111111111111111,0.1111111111111111,1
63884,0,18,0,NO,0.0,0,M,1,NOC,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
63895,0,18,0,NO,0.0,1,M,0,NOC,3,3.25,3.0799999999999996,3.7,0.0,0.5882352941176471,0.23529411764705882,0.2,0.0,0
63942,0,17,0,NO,0.0,1,M,0,NOC,2,4.04,4.233333333333333,3.5,4.1,1.0,0.0,0.0,0.0,0
63948,0,18,0,NO,0.0,1,M,0,DIU,1,4.28,4.5,0.0,4.175,1.0,0.0,0.0,0.0,0
63954,0,17,0,NO,1.0,0,M,0,NOC,3,3.28,2.8400000000000003,2.6399999999999997,3.6749999999999994,0.6097560975609756,0.3902439024390244,0.0,0.07142857142857142,1
63961,0,17,0,NO,0.0,0,F,0,NOC,6,4.015000000000001,4.093478260869565,3.8799999999999994,4.2727272727272725,0.803921568627451,0.0,0.2,0.02857142857142857,0
63970,0,17,0,NO,0.0,0,F,0,DIU,3,3.4133333333333336,4.324999999999999,3.1720000000000006,3.5727272727272723,0.8085106382978723,0.1276595744680851,0.058823529411764705,0.058823529411764705,0
63974,0,28,0,SI,1.0,1,M,0,DIU,1,1.49,2.15,0.0,1.2,0.11764705882352941,0.6470588235294118,0.16666666666666666,0.0,1
64001,0,19,1,NO,0.0,0,M,0,NOC,8,3.5,0.0,3.5,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0
64008,0,17,0,NO,0.0,0,M,0,NOC,4,3.5075,3.596296296296296,3.4285714285714284,3.433333333333333,1.0,0.0,0.0,0.0,0
64091,0,16,1,NO,0.0,1,M,0,NOC,7,3.7071428571428577,4.13768115942029,3.1959999999999997,3.523529411764706,0.8709677419354839,0.056451612903225805,0.08108108108108109,0.10810810810810811,0
64108,0,21,0,NO,2.0,0,F,0,NOC,1,2.7,0.0,2.6999999999999997,0.0,0.3076923076923077,0.23076923076923078,0.6,0.0,1
64110,1,18,0,NO,2.0,0,F,0,DIU,2,1.63,1.8666666666666665,1.2,1.6636363636363638,0.09523809523809523,0.7380952380952381,0.15384615384615385,0.07692307692307693,1
64128,0,18,0,NO,2.0,0,M,0,NOC,4,2.356666666666667,2.5823529411764703,2.6285714285714286,3.7000000000000006,0.5333333333333333,0.4666666666666667,0.0,0.1111111111111111,1
64148,0,24,0,NO,1.0,0,M,0,NOC,3,3.35,2.5,3.627272727272728,3.9625000000000004,0.8292682926829268,0.17073170731707318,0.0,0.0,1
64160,0,20,0,NO,0.0,1,M,0,DIU,1,2.91,3.5999999999999996,1.5,2.25,0.2222222222222222,0.16666666666666666,0.5,0.0,0
64196,0,19,0,NO,1.0,0,M,0,NOC,2,1.5050000000000001,1.7555555555555555,0.0,1.6333333333333333,0.3181818181818182,0.6818181818181818,0.0,0.0,1
64198,0,19,0,NO,2.0,0,M,0,NOC,3,2.53,2.6782608695652175,2.2800000000000002,3.3,0.47368421052631576,0.5263157894736842,0.0,0.0,1
64209,0,16,0,NO,0.0,0,M,0,NOC,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
64223,0,20,0,NO,2.0,0,M,0,NOC,3,2.2266666666666666,1.7666666666666666,1.0,2.892857142857143,0.30303030303030304,0.696969696969697,0.0,0.0,1
64285,1,21,0,NO,3.0,0,M,0,DIU,3,2.8699999999999997,2.35,2.69,3.85,0.3103448275862069,0.27586206896551724,0.4,0.1,1
64313,0,19,0,NO,0.0,0,M,0,NOC,1,2.8,2.5,0.0,3.0,0.8,0.2,0.0,0.0,0
64381,0,25,1,NO,0.0,1,F,0,NOC,7,4.428571428571428,4.676811594202898,4.111999999999999,4.185714285714286,1.0,0.0,0.0,0.0,0
64420,0,20,0,NO,0.0,0,M,0,NOC,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
64482,0,17,1,NO,0.0,0,M,0,NOC,7,4.071666666666667,3.992063492063492,4.3,4.371428571428572,1.0,0.0,0.0,0.0,0
64483,0,16,0,NO,0.0,0,M,0,NOC,4,3.1575,3.5826086956521737,3.028571428571429,3.754545454545455,0.8461538461538461,0.15384615384615385,0.0,0.058823529411764705,0
64493,1,17,0,NO,1.0,1,F,0,DIU,2,3.125,2.6222222222222222,2.875,3.5,0.42857142857142855,0.2857142857142857,0.23076923076923078,0.07692307692307693,1
64501,0,17,0,SI,1.0,0,M,0,NOC,1,2.61,3.2,1.3,2.7999999999999994,0.26666666666666666,0.7333333333333333,0.0,0.0,1
64569,1,17,1,NO,0.0,0,F,0,DIU,11,3.8808333333333334,3.897321428571428,2.955555555555556,4.3100000000000005,0.7549019607843137,0.049019607843137254,0.14925373134328357,0.014925373134328358,0
64645,1,17,0,NO,1.0,0,M,0,DIU,6,3.3066666666666666,3.2019607843137257,2.9068965517241376,3.5086956521739125,0.6229508196721312,0.16393442622950818,0.18421052631578946,0.0,1
64679,0,17,1,NO,1.0,0,M,0,NOC,9,3.6662499999999993,4.211940298507463,2.6666666666666665,4.366666666666667,0.8725490196078431,0.0784313725490196,0.07142857142857142,0.0,1
64766,0,19,0,NO,2.0,0,F,0,NOC,6,4.02,4.011111111111112,0.0,0.0,0.9,0.0,0.1,0.0,1
64810,1,16,0,NO,1.0,0,M,0,DIU,3,2.66,2.42,2.5,4.1,0.23076923076923078,0.2923076923076923,0.4090909090909091,0.045454545454545456,1
64827,1,17,0,SI,1.0,0,M,0,DIU,1,0.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
64834,1,17,0,NO,0.0,0,F,0,DIU,2,3.9349999999999996,4.125,3.840909090909091,0.0,1.0,0.0,0.0,0.0,0
64877,1,21,1,NO,0.0,1,M,0,DIU,5,3.623333333333333,3.6551724137931028,3.75,0.0,1.0,0.0,0.0,0.0,0
64926,0,17,1,NO,0.0,0,M,0,NOC,8,3.4899999999999998,3.483999999999999,3.5,3.6999999999999997,0.7195121951219512,0.0,0.28,0.0,0
64929,1,16,0,NO,0.0,1,M,0,DIU,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
64981,1,17,1,NO,0.0,1,M,0,DIU,10,4.423,4.470689655172414,4.329166666666667,3.9499999999999993,0.9817073170731707,0.0,0.018518518518518517,0.0,0
65031,1,20,0,NO,0.0,0,F,0,DIU,4,3.69,4.04,2.664285714285714,4.117647058823529,0.5662650602409639,0.04819277108433735,0.38461538461538464,0.0,0
65064,0,17,1,NO,0.0,1,M,0,NOC,7,4.165,3.9666666666666663,4.721428571428571,4.45,1.0,0.0,0.0,0.0,0
65097,0,25,1,NO,0.0,0,M,0,NOC,1,4.3,4.3,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0
65171,0,22,0,SI,1.0,0,M,0,DIU,1,1.72,1.05,1.9307692307692308,0.0,0.1,0.75,0.2222222222222222,0.0,1
65183,0,16,1,NO,0.0,0,M,0,NOC,7,3.948571428571429,4.1192982456140355,3.568,4.05,0.9696969696969697,0.0,0.030303030303030304,0.0,0
65200,0,18,1,NO,0.0,0,M,1,NOC,7,4.32,4.2746031746031745,4.4,4.427272727272728,1.0,0.0,0.0,0.0,0
65221,1,17,0,NO,0.0,1,M,0,DIU,2,3.7800000000000002,3.875,3.8200000000000003,3.6181818181818177,1.0,0.0,0.0,0.0,0
